Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
10/10/2024,13:46:45,0.0,46.9,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.5,N2,Setpoint,80.0,N2,Setpoint,80.0,79.7,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.91
10/10/2024,13:46:55,0.0,47.0,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.6,N2,Setpoint,80.0,N2,Setpoint,80.0,81.6,Air,Air,205.6,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.94
10/10/2024,13:47:05,0.0,47.0,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,78.8,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.95
10/10/2024,13:47:15,0.0,47.1,42.8,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,6.0,N2,Setpoint,80.0,N2,Setpoint,80.0,79.1,Air,Air,205.2,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.98
10/10/2024,13:47:25,0.0,47.1,42.8,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,81.4,Air,Air,205.3,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.00
10/10/2024,13:47:35,0.0,47.1,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,80.0,N2,Setpoint,80.0,80.2,Air,Air,205.3,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.03
10/10/2024,13:47:45,0.0,47.1,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,80.0,N2,Setpoint,80.0,77.6,Air,Air,205.2,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.05
10/10/2024,13:47:55,0.0,47.1,42.6,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,6.0,N2,Setpoint,80.0,N2,Setpoint,80.0,82.3,Air,Air,205.3,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.07
10/10/2024,13:48:05,0.0,47.1,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,78.8,Air,Air,205.3,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.11
10/10/2024,13:48:15,0.0,47.1,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,81.9,Air,Air,205.3,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.14
10/10/2024,13:48:25,0.0,47.0,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.5,N2,Setpoint,80.0,N2,Setpoint,80.0,79.7,Air,Air,205.2,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.15
10/10/2024,13:48:35,0.0,47.1,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.9,N2,Setpoint,80.0,N2,Setpoint,80.0,78.9,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.17
10/10/2024,13:48:45,0.0,47.1,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.4,N2,Setpoint,80.0,N2,Setpoint,80.0,80.4,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.20
10/10/2024,13:48:55,0.0,47.1,42.8,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.9,N2,Setpoint,80.0,N2,Setpoint,80.0,79.8,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.23
10/10/2024,13:49:05,0.0,47.1,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,80.0,N2,Setpoint,80.0,80.5,Air,Air,205.2,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.25
10/10/2024,13:49:15,0.0,47.1,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,80.0,N2,Setpoint,80.0,79.2,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.28
10/10/2024,13:49:25,0.0,47.2,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,79.2,Air,Air,205.3,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.29
10/10/2024,13:49:35,0.0,47.2,42.8,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,81.3,Air,Air,205.5,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.32
10/10/2024,13:49:45,0.0,47.3,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,80.0,N2,Setpoint,80.0,79.7,Air,Air,205.5,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.34
10/10/2024,13:49:55,0.0,47.2,42.8,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,80.0,N2,Setpoint,80.0,79.6,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.37
10/10/2024,13:50:05,0.0,47.2,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,79.6,Air,Air,205.3,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.38
10/10/2024,13:50:15,0.0,47.1,42.6,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.5,N2,Setpoint,80.0,N2,Setpoint,80.0,80.0,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.40
10/10/2024,13:50:25,0.0,47.1,42.6,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,80.0,N2,Setpoint,80.0,79.2,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.40
10/10/2024,13:50:35,0.0,47.1,42.8,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,6.0,N2,Setpoint,80.0,N2,Setpoint,80.0,78.3,Air,Air,205.4,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.43
10/10/2024,13:50:45,0.0,47.1,42.7,No Reading,Off,Off,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,No Reading,N2,Setpoint,50.0,N2,Setpoint,50.0,50.0,N2,Setpoint,30.0,N2,Setpoint,30.0,30.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.2,N2,Setpoint,80.0,N2,Setpoint,80.0,77.8,Air,Air,205.2,Closed,0.0,Closed,0.0,0.0,0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.45
