Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
12/16/2024,18:22:33,0.02,41.8,43,No Reading,Off,Off,1.125,0.003,-0.051,2.741,3.934,207.438,0.752,190.915,2.741,1.005,3.476,3.2508,6.5825,1.7617,N2,Closed,40,N2,Closed,40,0,N2,Closed,0,N2,Closed,0,0,O2,Setpoint,40,O2,Setpoint,40,40,0.37,Setpoint,160,0.4,Setpoint,160,157.9,N2,Closed,100,N2,Closed,100,0.5,Air,Air,215.4,Closed,20,Closed,20,0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,65.5
12/16/2024,18:22:43,0.02,41.8,43,No Reading,Off,Off,1.292,0.003,-0.039,4.093,3.51,151.859,0.524,190.98,4.093,1.005,3.476,3.1235,6.8876,1.7656,N2,Setpoint,40,N2,Closed,40,0,N2,Closed,0,N2,Closed,0,0,O2,Setpoint,40,O2,Setpoint,40,40,0.37,Setpoint,160,0.4,Setpoint,160,158,N2,Closed,100,N2,Closed,100,0.5,Air,Air,215.6,Setpoint,20,Setpoint,20,0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,66.3
12/16/2024,18:22:53,0.02,41.8,43,No Reading,Off,Off,0.851,0.015,0.047,3.167,3.762,149.154,0.534,190.984,3.167,1.005,3.477,2.9709,6.5485,1.7682,N2,Setpoint,40,N2,Setpoint,40,41.6,N2,Closed,0,N2,Closed,0,0,O2,Setpoint,40,O2,Setpoint,40,40,0.37,Setpoint,160,0.4,Setpoint,160,158,N2,Closed,100,N2,Closed,100,0.4,Air,Air,229.6,Setpoint,20,Setpoint,20,24.2,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,67.78
12/16/2024,18:23:03,0.02,41.7,43.1,No Reading,Off,Off,0.792,0.014,-0.06,2.301,4.164,230.489,0.72,190.986,2.301,1.005,3.477,2.8707,6.1052,1.7705,N2,Setpoint,1,N2,Setpoint,1,1.9,N2,Closed,0,N2,Closed,0,0,O2,Setpoint,40,O2,Setpoint,40,40,0.37,Setpoint,109,0.4,Setpoint,109,105.9,N2,Closed,100,N2,Closed,100,0.5,Air,Air,210.9,Setpoint,50,Setpoint,50,49.8,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,67.97
12/16/2024,18:23:13,0.02,41.8,43,No Reading,Off,Off,1.186,0.017,-0.057,3.231,3.903,206.524,0.793,191.023,3.231,1.005,3.478,2.7662,6.5359,1.7733,N2,Setpoint,1,N2,Setpoint,1,1.9,N2,Closed,0,N2,Closed,0,0,O2,Setpoint,40,O2,Setpoint,40,40,0.37,Setpoint,109,0.4,Setpoint,109,107.1,N2,Closed,100,N2,Closed,100,0.5,Air,Air,211.2,Setpoint,50,Setpoint,50,49.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,67.23
12/16/2024,18:23:23,0.02,41.8,43.1,No Reading,Off,Off,1.186,0.017,-0.057,3.231,3.903,206.524,0.793,191.023,3.231,1.005,3.478,2.6573,6.5348,1.774,N2,Setpoint,1,N2,Setpoint,1,2,N2,Closed,0,N2,Closed,0,0,O2,Setpoint,40,O2,Setpoint,40,40,0.37,Setpoint,109,0.4,Setpoint,109,107.3,N2,Closed,100,N2,Closed,100,0.4,Air,Air,211.8,Setpoint,50,Setpoint,50,49.8,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,67.31
12/16/2024,18:23:33,0.02,41.8,43.1,No Reading,Off,Off,1.112,0.014,0.063,3.133,4.569,141.448,0.572,191.067,3.133,1.005,3.478,2.5789,6.2914,1.7769,N2,Setpoint,1,N2,Setpoint,1,2.6,N2,Closed,0,N2,Closed,0,0,O2,Setpoint,40,O2,Setpoint,40,39.9,0.37,Setpoint,109,0.4,Setpoint,109,107.2,N2,Closed,0,N2,Closed,100,0.5,Air,Air,211.9,Setpoint,50,Setpoint,50,49.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,67.74
12/16/2024,18:23:43,0.02,41.9,42.9,No Reading,Off,Off,0.225,0.018,-0.076,2.351,4.147,243.148,0.799,191.067,2.351,1.005,3.478,2.5281,6.7029,1.7768,N2,Setpoint,1,N2,Setpoint,1,0,N2,Closed,0,N2,Closed,0,0,O2,Setpoint,40,O2,Setpoint,40,40,0.37,Setpoint,109,0.4,Setpoint,109,107,N2,Closed,0,N2,Closed,0,0.4,Air,Air,211.9,Setpoint,50,Setpoint,50,49.8,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,67.93
12/16/2024,18:23:53,0.02,41.9,43.1,No Reading,Off,Off,1.238,0.014,-0.045,2.383,3.126,229.781,0.789,191.067,2.383,1.005,3.477,2.5051,5.6824,1.7786,N2,Setpoint,1,N2,Setpoint,1,1.1,N2,Closed,0,N2,Closed,0,0,O2,Setpoint,40,O2,Setpoint,40,39.9,0.37,Setpoint,109,0.4,Setpoint,109,107.2,N2,Closed,0,N2,Closed,0,0.5,Air,Air,212.3,Setpoint,50,Setpoint,50,49.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.09
12/16/2024,18:24:03,0.02,41.9,43.1,No Reading,Off,Off,1.453,0.012,-0.004,1.804,4.226,147.44,0.5,191.067,1.804,1.005,3.477,2.5227,6.486,1.7799,N2,Setpoint,1,N2,Setpoint,1,0.5,N2,Closed,0,N2,Closed,0,0.1,O2,Setpoint,40,O2,Setpoint,40,40,0.37,Setpoint,109,0.4,Setpoint,109,107.1,N2,Closed,0,N2,Closed,0,0.4,Air,Air,212.2,Setpoint,50,Setpoint,50,49.8,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.29
