Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
09/17/2024,10:10:50,No Reading,43.0,42.0,No Reading,Off,Off,16.248,1.038,2.269,0.076,0.489,-0.727,-0.003,4.477,-0.395,-0.024,-3.208,28.1326,-3.7648,2.0961,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.2,N2,Setpoint,80,N2,Setpoint,80.0,80.8,Air,Air,200.3,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.25
09/17/2024,10:11:00,No Reading,43.0,43.0,No Reading,Off,Off,13.55,1.884,2.261,0.161,0.507,-0.671,-0.129,4.458,-0.204,-0.009,-2.986,28.145,-4.3035,2.0996,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.2,N2,Setpoint,80,N2,Setpoint,80.0,75.2,Air,Air,200.7,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,34.07
09/17/2024,10:11:10,No Reading,43.0,43.0,No Reading,Off,Off,16.382,1.243,2.256,0.31,0.485,-0.718,0.011,4.752,-0.303,0.009,-2.751,28.1431,-4.1886,2.0966,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.2,N2,Setpoint,80,N2,Setpoint,80.0,82.7,Air,Air,201.1,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.96
09/17/2024,10:11:20,No Reading,43.0,42.0,No Reading,Off,Off,16.382,1.243,2.256,0.31,0.485,-0.718,0.011,4.752,-0.303,0.009,-2.751,28.1466,-3.8,2.0995,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.3,N2,Setpoint,80,N2,Setpoint,80.0,76.9,Air,Air,201.3,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.90
09/17/2024,10:11:30,No Reading,43.0,42.0,No Reading,Off,Off,17.584,0.985,2.259,0.139,0.498,-0.607,-0.138,4.655,-0.216,-0.01,-3.392,28.1223,-3.5851,2.0995,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.2,N2,Setpoint,80,N2,Setpoint,80.0,80.4,Air,Air,201.3,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.84
09/17/2024,10:11:40,No Reading,43.0,42.0,No Reading,Off,Off,16.148,1.6,2.255,0.107,0.479,-0.77,-0.111,6.177,-0.341,-0.06,-3.045,28.1522,-3.6686,2.0983,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.3,N2,Setpoint,80,N2,Setpoint,80.0,81.1,Air,Air,201.7,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.81
09/17/2024,10:11:50,No Reading,43.0,42.0,No Reading,Off,Off,17.233,1.466,2.267,0.227,0.428,-0.746,-0.006,4.68,-0.265,-0.019,-2.948,28.1384,-4.4579,2.0944,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.4,N2,Setpoint,80,N2,Setpoint,80.0,82.8,Air,Air,201.6,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.77
09/17/2024,10:12:00,No Reading,43.0,42.0,No Reading,Off,Off,17.578,1.244,2.255,0.017,0.642,-0.657,0.012,4.072,-0.353,0.014,-3.014,28.1512,-4.0941,2.0991,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.2,N2,Setpoint,80,N2,Setpoint,80.0,82.6,Air,Air,201.7,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.75
09/17/2024,10:12:10,No Reading,43.0,43.0,No Reading,Off,Off,17.578,1.244,2.255,0.017,0.642,-0.657,0.012,4.072,-0.353,0.014,-3.014,28.1335,-3.8149,2.0978,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.5,N2,Setpoint,80,N2,Setpoint,80.0,82.2,Air,Air,201.8,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.73
09/17/2024,10:12:20,No Reading,43.0,42.0,No Reading,Off,Off,16.459,1.249,2.264,0.266,0.464,-0.603,0.027,4.256,-0.293,-0.011,-3.13,28.1327,-4.2756,2.0974,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,74.0,0.3,Setpoint,74.0,72.3,N2,Setpoint,80,N2,Setpoint,80.0,76.5,Air,Air,201.6,Closed,6.0,Closed,6.0,0.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,33.71
