Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
09/17/2024,23:16:05,No Reading,55.0,42.0,No Reading,On,On,22.758,2.533,1.078,6.703,0.505,0.121,-0.009,7.18,-0.017,-0.05,-4.013,2.3014,412.2693,1.2847,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.5,N2,Setpoint,80,N2,Setpoint,80.0,78.0,Air,Air,200.8,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.67
09/17/2024,23:16:15,No Reading,54.0,42.0,No Reading,On,On,22.758,2.533,1.078,6.703,0.505,0.121,-0.009,7.18,-0.017,-0.05,-4.013,2.3026,413.3973,1.2856,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.2,N2,Setpoint,80,N2,Setpoint,80.0,82.7,Air,Air,200.8,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.67
09/17/2024,23:16:25,No Reading,54.0,42.0,No Reading,On,On,23.629,4.562,1.071,7.955,0.47,0.094,-0.001,8.774,-0.242,-0.064,-4.292,2.3006,412.6061,1.2839,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.2,N2,Setpoint,80,N2,Setpoint,80.0,79.7,Air,Air,200.8,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.67
09/17/2024,23:16:35,No Reading,53.0,42.0,No Reading,On,On,23.148,3.21,1.084,9.517,0.533,0.16,-0.039,7.49,-0.045,-0.017,-3.746,2.2973,412.3086,1.2837,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.3,N2,Setpoint,80,N2,Setpoint,80.0,75.7,Air,Air,200.9,Setpoint,6,Setpoint,6.0,6.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.67
09/17/2024,23:16:45,No Reading,53.0,42.0,No Reading,On,On,20.745,1.764,1.063,10.217,0.436,-0.048,-0.144,7.12,0.025,-0.01,-3.318,2.2924,412.2624,1.2836,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.1,N2,Setpoint,80,N2,Setpoint,80.0,80.1,Air,Air,200.9,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.68
09/17/2024,23:16:55,No Reading,52.0,43.0,No Reading,On,On,20.745,1.764,1.063,10.217,0.436,-0.048,-0.144,7.12,0.025,-0.01,-3.318,2.2916,411.9781,1.282,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.3,N2,Setpoint,80,N2,Setpoint,80.0,82.5,Air,Air,200.9,Setpoint,6,Setpoint,6.0,6.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.67
09/17/2024,23:17:05,No Reading,52.0,43.0,No Reading,On,On,22.907,2.805,1.094,9.791,0.491,0.067,-0.076,7.166,-0.059,-0.033,-4.151,2.2929,411.7297,1.2817,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.4,N2,Setpoint,80,N2,Setpoint,80.0,80.0,Air,Air,200.9,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.66
09/17/2024,23:17:15,No Reading,51.0,42.0,No Reading,On,On,21.217,4.905,1.044,11.007,0.488,0.135,-0.081,7.305,-0.295,0.031,-3.801,2.2948,411.9397,1.2819,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.1,N2,Setpoint,80,N2,Setpoint,80.0,82.1,Air,Air,200.9,Setpoint,6,Setpoint,6.0,6.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.67
09/17/2024,23:17:25,No Reading,51.0,42.0,No Reading,On,On,20.2,3.813,1.044,11.201,0.516,0.042,-0.043,6.775,-0.238,-0.041,-3.909,2.2984,412.0597,1.2822,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.3,N2,Setpoint,80,N2,Setpoint,80.0,76.4,Air,Air,200.9,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.66
09/17/2024,23:17:35,No Reading,51.0,43.0,No Reading,On,On,20.2,3.813,1.044,11.201,0.516,0.042,-0.043,6.775,-0.238,-0.041,-3.909,2.2983,411.9824,1.2802,N2,Setpoint,9,N2,Setpoint,9.0,9.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,65,0.3,Setpoint,65.0,63.4,N2,Setpoint,80,N2,Setpoint,80.0,77.8,Air,Air,200.8,Setpoint,6,Setpoint,6.0,5.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Read Error,35.66
