Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
09/19/2024,14:50:05,No Reading,70.0,43.0,No Reading,On,On,40.016,-0.003,-0.129,14.953,4.072,102.657,0.462,191.023,14.953,0.995,3.585,2.2109,410.8886,1.3575,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.4,N2,Setpoint,80,N2,Setpoint,80.0,78.2,Air,Air,199.5,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:50:15,No Reading,70.0,43.0,No Reading,On,On,40.016,-0.003,-0.129,14.953,4.072,102.657,0.462,191.023,14.953,0.995,3.585,2.2114,411.9104,1.3539,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.4,N2,Setpoint,80,N2,Setpoint,80.0,80.6,Air,Air,199.5,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:50:25,No Reading,70.0,42.0,No Reading,On,On,40.488,0.01,-0.005,13.976,4.375,76.51,0.451,191.023,13.976,0.995,3.585,2.2123,411.2403,1.3537,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.3,N2,Setpoint,80,N2,Setpoint,80.0,82.5,Air,Air,199.5,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:50:35,No Reading,70.0,42.0,No Reading,On,On,40.658,0.007,0.017,14.217,3.842,75.739,0.454,191.023,14.217,0.995,3.585,2.2104,411.1949,1.3551,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.3,N2,Setpoint,80,N2,Setpoint,80.0,80.3,Air,Air,199.4,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:50:45,No Reading,70.0,43.0,No Reading,On,On,40.49,0.008,-0.055,14.868,4.208,59.509,0.499,191.023,14.868,0.995,3.586,2.21,411.545,1.3549,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.3,N2,Setpoint,80,N2,Setpoint,80.0,80.4,Air,Air,199.4,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:50:55,No Reading,70.0,42.0,No Reading,On,On,40.49,0.008,-0.055,14.868,4.208,59.509,0.499,191.023,14.868,0.995,3.586,2.2077,411.5423,1.3551,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.3,N2,Setpoint,80,N2,Setpoint,80.0,83.2,Air,Air,199.5,Setpoint,18,Setpoint,18.0,18.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:51:05,No Reading,70.0,43.0,No Reading,On,On,39.985,-0.002,-0.049,16.851,5.23,23.647,0.467,191.023,16.851,0.995,3.586,2.2072,412.2825,1.3528,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.5,N2,Setpoint,80,N2,Setpoint,80.0,79.8,Air,Air,199.4,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:51:15,No Reading,70.0,42.0,No Reading,On,On,40.41,0.001,0.03,15.607,4.37,94.995,0.456,191.023,15.607,0.995,3.586,2.2049,411.8475,1.3515,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.1,N2,Setpoint,80,N2,Setpoint,80.0,82.8,Air,Air,199.5,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:51:25,No Reading,70.0,43.0,No Reading,On,On,40.186,-0.004,0.015,16.305,4.099,43.356,0.561,190.993,16.305,0.995,3.586,2.2042,411.0862,1.3525,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.3,N2,Setpoint,80,N2,Setpoint,80.0,80.9,Air,Air,199.4,Setpoint,18,Setpoint,18.0,18.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.52
09/19/2024,14:51:35,No Reading,70.0,42.0,No Reading,On,On,40.396,0.012,-0.053,17.071,4.763,63.317,0.565,190.946,17.071,0.995,3.586,2.2036,412.3062,1.3521,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.4,N2,Setpoint,80,N2,Setpoint,80.0,82.3,Air,Air,199.5,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:51:45,No Reading,70.0,43.0,No Reading,On,On,40.396,0.012,-0.053,17.071,4.763,63.317,0.565,190.946,17.071,0.995,3.586,2.2038,410.7841,1.3515,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.3,N2,Setpoint,80,N2,Setpoint,80.0,80.9,Air,Air,199.5,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:51:55,No Reading,70.0,42.0,No Reading,On,On,40.201,0.004,0.006,14.765,4.087,41.176,0.46,190.946,14.765,0.995,3.587,2.2064,411.7559,1.3519,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.4,N2,Setpoint,80,N2,Setpoint,80.0,79.4,Air,Air,199.5,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:52:05,No Reading,70.0,43.0,No Reading,On,On,39.669,-0.006,-0.06,16.174,4.19,82.626,0.419,190.946,16.174,0.995,3.586,2.2109,411.5038,1.3523,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.5,N2,Setpoint,80,N2,Setpoint,80.0,80.1,Air,Air,199.5,Setpoint,18,Setpoint,18.0,18.0,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
09/19/2024,14:52:15,No Reading,70.0,42.0,No Reading,On,On,40.112,0.001,-0.013,16.679,3.973,75.993,0.538,190.946,16.679,0.995,3.586,2.2129,411.2712,1.3528,N2,Setpoint,18,N2,Setpoint,18.0,18.0,N2,Closed,60.0,N2,Closed,60.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,44,0.3,Setpoint,44.0,42.5,N2,Setpoint,80,N2,Setpoint,80.0,80.0,Air,Air,199.5,Setpoint,18,Setpoint,18.0,17.9,No Picarro,No Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,38.53
