Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
09/16/2024,20:50:12,No Reading,59.0,43.0,No Reading,On,On,3.984,3.586,1.857,13.08,0.762,-0.537,-0.038,10.016,-0.031,-0.034,-1.721,6.9463,1.6694,1.7351,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,97.8,Air,Air,199.3,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.39
09/16/2024,20:50:22,No Reading,59.0,43.0,No Reading,On,On,5.827,2.727,1.866,12.77,0.735,-0.518,0.051,10.186,-0.189,0.01,-1.582,6.9368,1.8923,1.737,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.5,N2,Setpoint,100,N2,Setpoint,100.0,102.6,Air,Air,199.6,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.39
09/16/2024,20:50:32,No Reading,59.0,42.0,No Reading,On,On,3.466,3.232,1.874,13.292,0.695,-0.5,-0.042,10.521,-0.407,-0.026,-2.053,6.9365,1.753,1.739,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,102.2,Air,Air,199.0,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.38
09/16/2024,20:50:42,No Reading,59.0,43.0,No Reading,On,On,3.466,3.232,1.874,13.292,0.695,-0.5,-0.042,10.521,-0.407,-0.026,-2.053,6.9305,1.382,1.7387,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.5,N2,Setpoint,100,N2,Setpoint,100.0,101.6,Air,Air,199.1,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.38
09/16/2024,20:50:52,No Reading,59.0,43.0,No Reading,On,On,4.459,3.484,1.872,13.006,0.718,-0.345,-0.109,10.092,-0.076,-0.03,-1.256,6.9309,2.0708,1.7389,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.6,N2,Setpoint,100,N2,Setpoint,100.0,101.1,Air,Air,199.2,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.39
09/16/2024,20:51:02,No Reading,59.0,42.0,No Reading,On,On,4.854,2.301,1.861,13.141,0.778,-0.296,-0.006,10.671,0.044,-0.005,-1.59,6.9298,1.9708,1.7393,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.2,N2,Setpoint,100,N2,Setpoint,100.0,100.5,Air,Air,199.3,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.39
09/16/2024,20:51:12,No Reading,59.0,42.0,No Reading,On,On,4.716,2.139,1.885,13.172,0.725,-0.358,-0.006,9.623,-0.223,-0.058,-1.597,6.9361,2.3012,1.7392,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,94.9,Air,Air,199.1,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.38
09/16/2024,20:51:22,No Reading,59.0,42.0,No Reading,On,On,4.952,4.393,1.88,13.451,0.748,-0.419,0.025,9.743,-0.143,-0.013,-1.323,6.938,2.3139,1.7375,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.4,N2,Setpoint,100,N2,Setpoint,100.0,100.7,Air,Air,199.3,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.37
09/16/2024,20:51:32,No Reading,59.0,43.0,No Reading,On,On,4.952,4.393,1.88,13.451,0.748,-0.419,0.025,9.743,-0.143,-0.013,-1.323,6.9394,1.8725,1.7395,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.2,N2,Setpoint,100,N2,Setpoint,100.0,98.2,Air,Air,199.4,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.37
09/16/2024,20:51:42,No Reading,59.0,43.0,No Reading,On,On,5.848,1.73,1.882,12.756,0.783,-0.46,-0.025,9.859,-0.24,-0.058,-1.18,6.9468,1.8837,1.7411,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.2,N2,Setpoint,100,N2,Setpoint,100.0,97.3,Air,Air,199.3,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.38
09/16/2024,20:51:52,No Reading,59.0,42.0,No Reading,On,On,4.542,3.167,1.881,13.454,0.722,-0.444,-0.138,9.858,-0.151,-0.026,-1.687,6.9528,2.029,1.7388,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.6,N2,Setpoint,100,N2,Setpoint,100.0,101.4,Air,Air,199.1,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.38
09/16/2024,20:52:02,No Reading,59.0,42.0,No Reading,On,On,5.236,3.154,1.874,13.335,0.802,-0.286,-0.018,12.37,-0.17,-0.034,-1.547,6.9569,1.6823,1.7352,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.4,N2,Setpoint,100,N2,Setpoint,100.0,101.3,Air,Air,199.1,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.38
09/16/2024,20:52:12,No Reading,59.0,43.0,No Reading,On,On,5.236,3.154,1.874,13.335,0.802,-0.286,-0.018,12.37,-0.17,-0.034,-1.547,6.9612,1.4296,1.7382,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.2,N2,Setpoint,100,N2,Setpoint,100.0,102.3,Air,Air,199.1,Setpoint,6,Setpoint,6.0,6.1,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.38
09/16/2024,20:52:22,No Reading,59.0,42.0,No Reading,On,On,2.676,2.411,1.88,12.734,0.842,-0.318,-0.044,10.18,-0.06,-0.032,-1.33,6.9724,1.7856,1.7391,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.1,N2,Setpoint,100,N2,Setpoint,100.0,100.5,Air,Air,199.2,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.38
09/16/2024,20:52:32,No Reading,59.0,42.0,No Reading,On,On,3.968,3.898,1.879,13.452,0.755,-0.361,-0.087,11.258,-0.127,-0.073,-1.955,6.9756,2.4398,1.739,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.4,N2,Setpoint,100,N2,Setpoint,100.0,97.1,Air,Air,199.1,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.38
09/16/2024,20:52:42,No Reading,59.0,42.0,No Reading,On,On,2.992,3.329,1.883,13.337,0.73,-0.373,0.064,8.938,-0.225,-0.018,-1.717,6.981,1.9903,1.742,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.4,N2,Setpoint,100,N2,Setpoint,100.0,96.5,Air,Air,199.2,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.39
09/16/2024,20:52:52,No Reading,59.0,42.0,No Reading,On,On,5.586,2.354,1.867,13.486,0.767,-0.422,-0.091,9.021,-0.27,-0.038,-1.751,6.9881,1.7037,1.746,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.6,N2,Setpoint,100,N2,Setpoint,100.0,100.2,Air,Air,199.2,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.40
09/16/2024,20:53:02,No Reading,59.0,42.0,No Reading,On,On,5.586,2.354,1.867,13.486,0.767,-0.422,-0.091,9.021,-0.27,-0.038,-1.751,6.9928,2.0268,1.7454,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,102.0,Air,Air,199.2,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.41
09/16/2024,20:53:12,No Reading,59.0,42.0,No Reading,On,On,3.539,2.213,1.868,13.299,0.78,-0.403,-0.077,10.048,-0.289,0.008,-1.478,6.9972,1.6348,1.7492,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,101.5,Air,Air,198.9,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.42
09/16/2024,20:53:22,No Reading,59.0,42.0,No Reading,On,On,3.212,3.101,1.873,13.186,0.725,-0.33,-0.002,10.43,-0.078,-0.025,-1.721,6.9978,1.6246,1.7513,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,99.2,Air,Air,199.2,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.42
09/16/2024,20:53:32,No Reading,59.0,42.0,No Reading,On,On,3.087,2.928,1.874,13.81,0.815,-0.451,-0.129,9.783,-0.077,-0.028,-1.633,6.9976,2.2954,1.752,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.6,N2,Setpoint,100,N2,Setpoint,100.0,100.5,Air,Air,199.2,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.43
09/16/2024,20:53:42,No Reading,59.0,43.0,No Reading,On,On,3.087,2.928,1.874,13.81,0.815,-0.451,-0.129,9.783,-0.077,-0.028,-1.633,7.0035,1.9297,1.7526,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,101.7,Air,Air,199.0,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.43
09/16/2024,20:53:52,No Reading,59.0,42.0,No Reading,On,On,3.191,2.962,1.882,13.276,0.763,-0.414,0.005,11.066,0.118,-0.059,-1.774,7.005,2.4113,1.7552,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,45.9,N2,Setpoint,100,N2,Setpoint,100.0,96.6,Air,Air,199.3,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.44
09/16/2024,20:54:02,No Reading,59.0,42.0,No Reading,On,On,3.332,3.109,1.88,12.969,0.817,-0.382,-0.022,10.89,-0.07,-0.068,-1.722,7.0094,2.0059,1.7556,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,101.1,Air,Air,199.2,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.44
09/16/2024,20:54:12,No Reading,59.0,43.0,No Reading,On,On,6.019,4.02,1.892,13.308,0.775,-0.465,-0.016,10.496,-0.116,-0.062,-1.492,7.0086,2.2716,1.7556,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.1,N2,Setpoint,100,N2,Setpoint,100.0,101.1,Air,Air,199.2,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.44
09/16/2024,20:54:22,No Reading,59.0,42.0,No Reading,On,On,6.019,4.02,1.892,13.308,0.775,-0.465,-0.016,10.496,-0.116,-0.062,-1.492,7.015,1.4529,1.7592,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.0,N2,Setpoint,100,N2,Setpoint,100.0,102.5,Air,Air,199.0,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.45
09/16/2024,20:54:32,No Reading,59.0,43.0,No Reading,On,On,7.017,0.539,1.88,12.406,0.756,-0.476,0.004,9.549,-0.181,-0.056,-1.127,7.0174,2.1314,1.7577,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.4,N2,Setpoint,100,N2,Setpoint,100.0,102.2,Air,Air,199.4,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.43
09/16/2024,20:54:42,No Reading,59.0,42.0,No Reading,On,On,3.52,4.318,1.89,13.244,0.731,-0.575,-0.113,10.537,-0.196,-0.049,-1.304,7.0158,1.3039,1.7562,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,100.8,Air,Air,199.1,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.43
09/16/2024,20:54:52,No Reading,59.0,42.0,No Reading,On,On,5.056,1.339,1.882,13.662,0.791,-0.431,-0.044,10.189,-0.003,-0.028,-2.398,7.0232,1.3882,1.7553,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.2,N2,Setpoint,100,N2,Setpoint,100.0,100.4,Air,Air,198.9,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.45
09/16/2024,20:55:02,No Reading,59.0,42.0,No Reading,On,On,5.03,3.073,1.888,12.799,0.803,-0.466,-0.056,10.045,-0.362,-0.076,-1.753,7.0161,1.7127,1.7545,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.2,N2,Setpoint,100,N2,Setpoint,100.0,100.1,Air,Air,199.2,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.43
09/16/2024,20:55:12,No Reading,59.0,43.0,No Reading,On,On,3.996,0.466,1.901,13.036,0.716,-0.331,-0.135,10.894,-0.15,-0.064,-2.144,7.0277,1.9833,1.7541,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.2,N2,Setpoint,100,N2,Setpoint,100.0,102.1,Air,Air,199.1,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.44
09/16/2024,20:55:22,No Reading,59.0,42.0,No Reading,On,On,3.996,0.466,1.901,13.036,0.716,-0.331,-0.135,10.894,-0.15,-0.064,-2.144,7.0261,2.0751,1.7519,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,100.2,Air,Air,199.1,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.44
09/16/2024,20:55:32,No Reading,59.0,42.0,No Reading,On,On,2.592,3.83,1.892,13.735,0.773,-0.584,0.042,9.09,-0.363,-0.026,-2.087,7.0311,1.9248,1.7538,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.1,N2,Setpoint,100,N2,Setpoint,100.0,102.5,Air,Air,199.2,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.44
09/16/2024,20:55:42,No Reading,59.0,43.0,No Reading,On,On,6.226,1.516,1.899,13.304,0.748,-0.333,-0.033,10.199,-0.032,-0.033,-2.06,7.034,1.6225,1.7548,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,100.2,Air,Air,199.0,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.45
09/16/2024,20:55:52,No Reading,59.0,42.0,No Reading,On,On,3.76,1.543,1.885,13.227,0.737,-0.571,-0.113,10.321,-0.395,-0.061,-1.754,7.0373,2.0609,1.756,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.5,N2,Setpoint,100,N2,Setpoint,100.0,101.4,Air,Air,199.2,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.45
09/16/2024,20:56:02,No Reading,59.0,43.0,No Reading,On,On,3.76,1.543,1.885,13.227,0.737,-0.571,-0.113,10.321,-0.395,-0.061,-1.754,7.0328,0.9759,1.7568,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.4,N2,Setpoint,100,N2,Setpoint,100.0,101.7,Air,Air,198.9,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.45
09/16/2024,20:56:12,No Reading,59.0,43.0,No Reading,On,On,3.878,1.314,1.891,13.318,0.712,-0.306,-0.102,8.887,-0.219,-0.02,-1.8,7.0414,1.4596,1.7604,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,100.1,Air,Air,198.9,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.45
09/16/2024,20:56:22,No Reading,58.0,43.0,No Reading,On,On,3.43,1.781,1.899,13.683,0.631,-0.315,0.021,9.901,-0.203,-0.045,-2.414,7.0434,2.0841,1.7582,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.4,N2,Setpoint,100,N2,Setpoint,100.0,96.8,Air,Air,199.1,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.44
09/16/2024,20:56:32,No Reading,59.0,43.0,No Reading,On,On,5.185,2.439,1.9,12.972,0.714,-0.475,-0.045,9.79,-0.212,-0.05,-2.118,7.0488,1.541,1.7583,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.5,N2,Setpoint,100,N2,Setpoint,100.0,99.9,Air,Air,199.1,Setpoint,6,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.44
09/16/2024,20:56:42,No Reading,58.0,42.0,No Reading,On,On,5.185,2.439,1.9,12.972,0.714,-0.475,-0.045,9.79,-0.212,-0.05,-2.118,7.0565,1.4682,1.7596,N2,Setpoint,6,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,48,0.3,Setpoint,48.0,46.3,N2,Setpoint,100,N2,Setpoint,100.0,102.7,Air,Air,199.1,Setpoint,6,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,43.45
