Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
02/10/2025,12:21:15,0.0,46.4,43.3,No Reading,Off,Off,21.798,0.025,-0.0,60.304,12.119,1994.853,0.768,191.112,60.304,1.005,3.088,13.2955,56.5618,0.9631,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,137.5,Air,Air,232.6,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.67
02/10/2025,12:21:25,0.0,48.6,43.2,No Reading,Off,Off,24.932,0.006,-0.032,62.746,11.999,1978.198,0.779,191.112,62.746,1.005,3.082,14.3228,58.3186,0.9749,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,136,N2,Setpoint,136.0,137.4,Air,Air,232.5,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.71
02/10/2025,12:21:35,0.0,51.2,43.3,No Reading,Off,Off,24.932,0.006,-0.032,62.746,11.999,1978.198,0.779,191.112,62.746,1.005,3.082,15.723,58.2887,0.9881,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.2,N2,Setpoint,136,N2,Setpoint,136.0,138.5,Air,Air,232.8,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.77
02/10/2025,12:21:45,0.0,54.4,43.3,No Reading,Off,Off,26.7,0.022,0.0,65.588,10.09,1961.861,0.743,191.061,65.588,1.005,3.077,18.2889,60.2831,1.0034,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.7,N2,Setpoint,136,N2,Setpoint,136.0,135.5,Air,Air,232.4,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.80
02/10/2025,12:21:55,0.0,57.7,43.3,No Reading,Off,Off,27.911,0.016,-0.037,69.095,9.982,1898.233,0.795,191.115,69.095,1.005,3.071,20.1617,62.9226,1.0168,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,134.9,Air,Air,232.2,Setpoint,10,Setpoint,10.0,9.8,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.84
02/10/2025,12:22:05,0.0,61.7,43.2,No Reading,Off,Off,29.629,0.025,-0.058,69.709,8.563,1805.815,0.749,191.073,69.709,1.005,3.066,21.666,63.4511,1.0278,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,136,N2,Setpoint,136.0,133.9,Air,Air,232.4,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.87
02/10/2025,12:22:15,0.0,66.2,43.3,No Reading,Off,Off,31.777,0.02,-0.001,73.239,9.066,1811.678,0.723,191.048,73.239,1.005,3.061,23.6288,65.5462,1.0415,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,136,N2,Setpoint,136.0,137.6,Air,Air,232.6,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.91
02/10/2025,12:22:25,0.0,70.6,43.2,No Reading,Off,Off,31.777,0.02,-0.001,73.239,9.066,1811.678,0.723,191.048,73.239,1.005,3.061,25.1304,67.573,1.0486,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,138.0,Air,Air,232.2,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.93
02/10/2025,12:22:35,0.0,75.2,43.3,No Reading,Off,Off,33.433,0.014,-0.027,77.657,6.984,1698.333,0.728,190.975,77.657,1.005,3.056,26.2135,69.2037,1.0582,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,135.9,Air,Air,232.3,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.94
02/10/2025,12:22:45,0.0,80.2,43.1,No Reading,Off,Off,34.663,0.023,-0.079,80.926,8.022,1594.869,0.763,190.972,80.926,1.005,3.05,27.6535,69.8945,1.067,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,137.0,Air,Air,232.2,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.96
02/10/2025,12:22:55,0.0,85.3,43.2,No Reading,Off,Off,35.744,0.017,0.012,82.325,8.024,1579.989,0.757,190.949,82.325,1.005,3.045,28.8465,71.5281,1.0807,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,136,N2,Setpoint,136.0,134.2,Air,Air,232.2,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.98
02/10/2025,12:23:05,0.0,89.9,43.2,No Reading,Off,Off,35.744,0.017,0.012,82.325,8.024,1579.989,0.757,190.949,82.325,1.005,3.045,29.8198,74.8006,1.0851,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,136,N2,Setpoint,136.0,135.7,Air,Air,232.2,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.00
02/10/2025,12:23:15,0.0,94.7,43.2,No Reading,Off,Off,37.105,0.027,0.02,85.829,7.032,1621.883,0.761,190.895,85.829,1.005,3.041,30.7555,75.8206,1.0927,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,134.5,Air,Air,232.0,Setpoint,10,Setpoint,10.0,9.8,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.02
02/10/2025,12:23:25,0.0,100.0,43.2,No Reading,Off,Off,38.127,0.031,-0.07,87.905,6.638,1646.883,0.692,190.967,87.905,1.005,3.036,31.7975,80.0781,1.0965,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,136,N2,Setpoint,136.0,137.7,Air,Air,232.4,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.05
02/10/2025,12:23:35,0.0,105.2,43.2,No Reading,Off,Off,39.378,0.013,-0.027,91.772,5.482,1554.742,0.767,190.984,91.772,1.005,3.032,32.6339,82.8777,1.101,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,133.0,Air,Air,231.9,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.06
02/10/2025,12:23:45,0.0,110.5,43.3,No Reading,Off,Off,39.378,0.013,-0.027,91.772,5.482,1554.742,0.767,190.984,91.772,1.005,3.032,33.4195,85.0831,1.1105,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,136.8,Air,Air,232.2,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.07
02/10/2025,12:23:55,0.0,115.8,43.1,No Reading,Off,Off,39.149,0.02,-0.066,93.59,6.084,1540.181,0.809,190.984,93.59,1.005,3.028,34.3089,87.2452,1.1167,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,135.0,Air,Air,232.2,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.07
02/10/2025,12:24:05,0.0,121.0,43.3,No Reading,Off,Off,40.688,0.027,-0.067,96.144,5.48,1525.254,0.81,190.982,96.144,1.005,3.024,35.009,88.9597,1.1305,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,133.8,Air,Air,232.2,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.07
02/10/2025,12:24:15,0.0,126.2,43.2,No Reading,Off,Off,41.315,0.023,-0.076,99.773,5.973,1508.708,0.78,190.962,99.773,1.005,3.02,35.5806,91.3777,1.1382,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,136,N2,Setpoint,136.0,137.0,Air,Air,232.0,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.06
02/10/2025,12:24:25,0.0,131.5,43.2,No Reading,Off,Off,42.627,0.024,-0.063,102.655,5.212,1490.742,0.846,191.004,102.655,1.005,3.017,36.414,93.681,1.1562,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,137.4,Air,Air,232.1,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.06
02/10/2025,12:24:35,0.0,136.4,43.2,No Reading,Off,Off,42.627,0.024,-0.063,102.655,5.212,1490.742,0.846,191.004,102.655,1.005,3.017,36.948,94.3503,1.1681,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,137.0,Air,Air,232.0,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.07
02/10/2025,12:24:45,0.0,141.0,43.3,No Reading,Off,Off,43.046,0.021,0.015,105.294,4.386,1444.766,0.716,191.004,105.294,1.005,3.013,37.4811,96.7173,1.1765,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,133.5,Air,Air,232.2,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.05
02/10/2025,12:24:55,0.0,145.9,43.2,No Reading,Off,Off,41.802,0.019,-0.003,106.835,4.169,1097.771,0.926,191.004,106.835,1.005,3.01,37.9938,97.132,1.1833,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,134.5,Air,Air,231.9,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.03
02/10/2025,12:25:05,0.0,150.9,43.3,No Reading,Off,Off,42.775,0.022,0.04,109.79,4.56,1099.743,0.809,190.989,109.79,1.005,3.006,38.5411,100.9902,1.1889,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,135.3,Air,Air,231.9,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.03
02/10/2025,12:25:15,0.0,155.6,43.3,No Reading,Off,Off,43.154,0.005,-0.0,112.625,5.441,1088.303,0.78,190.933,112.625,1.005,3.003,39.064,101.6249,1.1974,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,133.9,Air,Air,231.8,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.02
02/10/2025,12:25:25,0.0,160.4,43.2,No Reading,Off,Off,43.154,0.005,-0.0,112.625,5.441,1088.303,0.78,190.933,112.625,1.005,3.003,39.4253,102.9305,1.1887,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,133.6,Air,Air,232.0,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,69.00
02/10/2025,12:25:35,0.0,165.2,43.2,No Reading,Off,Off,43.649,0.027,-0.049,114.164,4.444,1071.669,0.704,190.921,114.164,1.005,3.0,39.7098,105.2476,1.202,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,136,N2,Setpoint,136.0,134.9,Air,Air,231.7,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.99
02/10/2025,12:25:45,0.0,169.7,43.2,No Reading,Off,Off,44.949,0.024,0.058,117.12,3.151,1072.649,0.836,190.921,117.12,1.005,2.997,40.3346,108.9911,1.2106,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,136.2,Air,Air,231.8,Setpoint,10,Setpoint,10.0,9.8,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.97
02/10/2025,12:25:55,0.0,174.1,43.3,No Reading,Off,Off,44.721,0.02,-0.113,118.831,3.658,1124.648,0.768,190.921,118.831,1.005,2.994,40.6197,108.2522,1.2169,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,136,N2,Setpoint,136.0,137.5,Air,Air,231.8,Setpoint,10,Setpoint,10.0,9.8,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.96
02/10/2025,12:26:05,0.0,178.4,43.3,No Reading,Off,Off,44.969,0.027,0.012,118.775,4.719,1096.048,0.799,190.986,118.775,1.005,2.992,41.1756,111.8154,1.2279,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,136,N2,Setpoint,136.0,134.8,Air,Air,231.9,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.94
02/10/2025,12:26:15,0.0,182.7,43.2,No Reading,Off,Off,44.969,0.027,0.012,118.775,4.719,1096.048,0.799,190.986,118.775,1.005,2.992,41.2793,113.5318,1.2301,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,137.1,Air,Air,231.8,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.94
02/10/2025,12:26:25,0.0,186.8,43.3,No Reading,Off,Off,45.189,0.025,-0.005,121.758,3.472,1055.365,0.725,191.016,121.758,1.005,2.99,41.6892,114.6992,1.2393,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,137.4,Air,Air,231.6,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.92
02/10/2025,12:26:35,0.0,190.4,43.1,No Reading,Off,Off,46.005,0.023,-0.015,122.952,4.088,1001.632,0.863,191.016,122.952,1.005,2.988,41.9998,116.199,1.243,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,135.5,Air,Air,231.7,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.90
02/10/2025,12:26:45,0.0,194.2,43.2,No Reading,Off,Off,45.398,0.013,-0.111,121.167,2.854,978.484,0.72,191.016,121.167,1.005,2.985,42.3672,117.2458,1.2515,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,136,N2,Setpoint,136.0,134.6,Air,Air,231.5,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.89
02/10/2025,12:26:55,0.0,197.9,43.2,No Reading,Off,Off,45.398,0.013,-0.111,121.167,2.854,978.484,0.72,191.016,121.167,1.005,2.985,42.6708,119.0802,1.2546,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,136,N2,Setpoint,136.0,137.6,Air,Air,231.5,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.88
02/10/2025,12:27:05,0.0,201.5,43.2,No Reading,Off,Off,46.563,0.018,-0.01,124.823,3.164,981.151,0.816,191.016,124.823,1.005,2.983,42.6994,118.7533,1.2566,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,136,N2,Setpoint,136.0,136.1,Air,Air,231.8,Setpoint,10,Setpoint,10.0,9.8,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.87
02/10/2025,12:27:15,0.0,204.8,43.2,No Reading,Off,Off,46.034,0.031,0.005,127.471,3.773,984.657,0.738,191.016,127.471,1.005,2.981,43.1375,120.753,1.2696,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,136.8,Air,Air,232.1,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.85
02/10/2025,12:27:25,0.0,208.1,43.1,No Reading,Off,Off,46.064,0.031,-0.004,127.79,1.86,976.539,0.768,191.016,127.79,1.005,2.979,43.3083,120.847,1.2755,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,136.8,Air,Air,231.5,Setpoint,10,Setpoint,10.0,9.8,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.84
02/10/2025,12:27:35,0.0,211.0,43.3,No Reading,Off,Off,46.064,0.031,-0.004,127.79,1.86,976.539,0.768,191.016,127.79,1.005,2.979,43.5399,122.274,1.2805,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,136,N2,Setpoint,136.0,138.3,Air,Air,231.4,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.84
02/10/2025,12:27:45,0.0,213.9,43.2,No Reading,Off,Off,46.473,0.016,0.002,130.958,3.164,964.348,0.729,191.016,130.958,1.005,2.977,43.7538,124.0356,1.2938,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,137.7,Air,Air,231.0,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.81
02/10/2025,12:27:55,0.0,216.6,43.2,No Reading,Off,Off,46.966,0.039,-0.069,132.627,2.018,956.607,0.833,191.024,132.627,1.005,2.975,43.9229,126.0503,1.3003,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,136,N2,Setpoint,136.0,135.0,Air,Air,231.0,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.80
02/10/2025,12:28:05,0.0,219.2,43.1,No Reading,Off,Off,47.391,0.018,0.028,134.105,2.736,922.246,0.78,191.063,134.105,1.005,2.974,44.1262,127.3058,1.3125,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,136,N2,Setpoint,136.0,133.0,Air,Air,231.3,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.80
02/10/2025,12:28:15,0.0,221.5,43.2,No Reading,Off,Off,47.219,0.025,0.047,134.868,2.212,942.491,0.76,191.035,134.868,1.005,2.972,44.2896,127.0069,1.3227,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,136,N2,Setpoint,136.0,138.0,Air,Air,231.4,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.78
02/10/2025,12:28:25,0.0,223.4,43.3,No Reading,Off,Off,47.219,0.025,0.047,134.868,2.212,942.491,0.76,191.035,134.868,1.005,2.972,44.4283,128.8657,1.3284,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,136,N2,Setpoint,136.0,137.6,Air,Air,231.3,Setpoint,10,Setpoint,10.0,10.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.77
02/10/2025,12:28:35,0.0,225.5,43.3,No Reading,Off,Off,47.622,0.018,-0.023,137.833,3.449,957.079,0.809,191.035,137.833,1.005,2.97,44.5281,129.4916,1.3358,N2,Setpoint,10,N2,Setpoint,10.0,10.0,N2,Closed,30,N2,Closed,30.0,0.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,136,N2,Setpoint,136.0,134.1,Air,Air,231.7,Setpoint,10,Setpoint,10.0,9.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,68.77
