Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
01/30/2025,12:35:11,0.0,94.0,43.9,No Reading,Off,Off,5.829,0.011,0.035,6.043,8.966,655.322,0.843,191.099,6.043,1.01,3.029,11.138,10.3256,1.3627,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,81.0,Air,Air,220.2,Setpoint,40,Setpoint,40.0,40.0,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.30
01/30/2025,12:35:21,0.0,93.4,44.0,No Reading,Off,Off,5.626,0.029,0.021,6.63,8.857,515.935,0.772,191.099,6.63,1.01,3.028,10.7283,10.0679,1.3799,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.6,N2,Setpoint,80.0,N2,Setpoint,80.0,80.8,Air,Air,220.2,Setpoint,40,Setpoint,40.0,39.9,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.30
01/30/2025,12:35:31,0.0,92.7,43.9,No Reading,Off,Off,4.699,0.028,0.046,4.656,9.823,524.751,0.878,191.055,4.656,1.01,3.028,10.4345,9.8252,1.389,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.4,N2,Setpoint,80.0,N2,Setpoint,80.0,81.8,Air,Air,220.4,Setpoint,40,Setpoint,40.0,40.0,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.30
01/30/2025,12:35:41,0.0,91.9,43.9,No Reading,Off,Off,4.699,0.028,0.046,4.656,9.823,524.751,0.878,191.055,4.656,1.01,3.028,10.0399,9.2573,1.4032,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.5,N2,Setpoint,80.0,N2,Setpoint,80.0,82.9,Air,Air,220.3,Setpoint,40,Setpoint,40.0,40.0,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.28
01/30/2025,12:35:51,0.0,91.1,44.0,No Reading,Off,Off,3.989,0.033,-0.022,5.327,9.786,513.41,0.83,191.024,5.327,1.01,3.027,9.734,8.6652,1.4131,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,78.2,Air,Air,220.3,Setpoint,40,Setpoint,40.0,39.9,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.29
01/30/2025,12:36:01,0.0,90.2,44.0,No Reading,Off,Off,3.316,0.014,-0.084,4.963,9.382,495.138,0.858,191.065,4.963,1.01,3.026,9.1861,9.1185,1.4289,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.6,N2,Setpoint,80.0,N2,Setpoint,80.0,82.4,Air,Air,220.2,Setpoint,40,Setpoint,40.0,39.9,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.29
01/30/2025,12:36:11,0.0,89.3,44.0,No Reading,Off,Off,3.019,0.015,-0.052,3.727,10.517,501.037,0.769,191.035,3.727,1.01,3.025,8.8528,8.9393,1.4385,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.7,N2,Setpoint,80.0,N2,Setpoint,80.0,82.6,Air,Air,220.1,Setpoint,40,Setpoint,40.0,39.8,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.28
01/30/2025,12:36:21,0.0,88.2,43.9,No Reading,Off,Off,3.019,0.015,-0.052,3.727,10.517,501.037,0.769,191.035,3.727,1.01,3.025,8.5317,8.642,1.4483,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.6,N2,Setpoint,80.0,N2,Setpoint,80.0,78.2,Air,Air,220.2,Setpoint,40,Setpoint,40.0,40.0,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.29
01/30/2025,12:36:31,0.0,87.2,44.1,No Reading,Off,Off,3.207,0.002,0.038,5.094,9.606,480.615,0.868,190.99,5.094,1.01,3.025,8.0936,8.8154,1.4612,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.8,N2,Setpoint,80.0,N2,Setpoint,80.0,82.7,Air,Air,220.1,Setpoint,40,Setpoint,40.0,40.0,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.29
01/30/2025,12:36:41,0.0,86.1,43.8,No Reading,Off,Off,1.975,0.015,0.062,2.985,9.417,507.159,0.794,190.96,2.985,1.01,3.024,7.7297,7.8775,1.4708,N2,Setpoint,40,N2,Setpoint,40.0,40.0,N2,Closed,7.5,N2,Closed,7.5,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,80.0,0.4,Closed,80.0,5.3,N2,Setpoint,80.0,N2,Setpoint,80.0,78.3,Air,Air,220.1,Setpoint,40,Setpoint,40.0,40.0,0,Picarro,Picarro,10 ppm,10 ppm,Bubbler,Bubbler,37.28
