Date, Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%)
02/11/2025,15:52:21,0.02,64.9,1.3,No Reading,Off,Off,-10.976,0.009,0.016,13.035,2.196,206.701,-0.045,190.876,13.035,1.001,2.447,2.2683,450.4508,0.6132,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,51.4,Air,Air,228.3,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.79
02/11/2025,15:52:31,0.02,64.8,1.3,No Reading,Off,Off,11.862,0.018,0.046,12.501,-0.636,203.348,0.15,190.876,12.501,1.001,2.447,2.272,448.9066,0.6138,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,50.6,Air,Air,228.5,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.79
02/11/2025,15:52:41,0.02,64.8,1.3,No Reading,Off,Off,-18.644,0.023,-0.007,12.111,1.0,220.664,-0.049,190.876,12.111,1.001,2.446,2.2768,448.1093,0.6159,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,48.1,Air,Air,228.5,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.79
02/11/2025,15:52:51,0.02,64.8,1.3,No Reading,Off,Off,-11.572,0.006,0.088,13.024,1.942,202.566,0.116,190.876,13.024,1.001,2.446,2.3045,444.4483,0.6178,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,51.0,Air,Air,228.2,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.79
02/11/2025,15:53:01,0.02,64.9,1.3,No Reading,Off,Off,-11.572,0.006,0.088,13.024,1.942,202.566,0.116,190.876,13.024,1.001,2.446,2.3345,442.8137,0.6199,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,51.4,Air,Air,228.5,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.79
02/11/2025,15:53:11,0.02,64.6,1.3,No Reading,Off,Off,-6.584,0.02,0.088,11.97,0.004,175.129,0.129,190.876,11.97,1.001,2.446,2.3671,441.6236,0.6207,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,48.6,Air,Air,228.2,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.80
02/11/2025,15:53:21,0.02,155.5,1.3,No Reading,Off,Off,-11.173,0.013,0.051,11.024,2.563,175.757,0.004,190.876,11.024,1.001,2.446,2.3959,440.9604,0.6227,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,51.2,Air,Air,228.0,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.79
02/11/2025,15:53:31,0.02,155.5,1.3,No Reading,Off,Off,-27.473,0.017,-0.038,10.748,0.741,228.323,0.036,190.876,10.748,1.001,2.445,2.4145,442.2336,0.6237,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,50,N2,Setpoint,50.0,50.8,Air,Air,228.5,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.79
02/11/2025,15:53:41,0.02,155.4,1.3,No Reading,Off,Off,-27.473,0.017,-0.038,10.748,0.741,228.323,0.036,190.876,10.748,1.001,2.445,2.4571,447.2091,0.6232,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,50,N2,Setpoint,50.0,51.6,Air,Air,228.6,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.80
02/11/2025,15:53:51,0.02,155.3,1.3,No Reading,Off,Off,-16.009,0.01,0.013,11.291,1.435,222.635,0.04,190.876,11.291,1.001,2.446,2.4394,451.1339,0.623,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,50,N2,Setpoint,50.0,47.8,Air,Air,228.4,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.79
02/11/2025,15:54:01,0.02,155.2,1.3,No Reading,Off,Off,-19.006,0.016,-0.015,12.26,2.13,193.301,0.237,190.882,12.26,1.001,2.446,2.3557,449.4502,0.6196,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,50,N2,Setpoint,50.0,50.0,Air,Air,228.6,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.80
02/11/2025,15:54:11,0.02,155.4,1.3,No Reading,Off,Off,-38.337,0.021,-0.011,11.693,2.184,188.262,0.181,190.953,11.693,1.001,2.446,2.3182,445.7214,0.6155,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,50.7,Air,Air,228.6,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.81
02/11/2025,15:54:21,0.02,155.3,1.3,No Reading,Off,Off,-38.337,0.021,-0.011,11.693,2.184,188.262,0.181,190.953,11.693,1.001,2.446,2.2946,445.4886,0.6131,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,51.3,Air,Air,228.2,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.81
02/11/2025,15:54:31,0.02,155.3,1.3,No Reading,Off,Off,-15.472,0.002,0.097,10.799,1.704,201.649,0.018,190.953,10.799,1.001,2.446,2.2958,444.4897,0.6119,N2,Setpoint,50,N2,Setpoint,50.0,49.9,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,51.7,Air,Air,228.6,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.83
02/11/2025,15:54:41,0.02,155.1,1.3,No Reading,Off,Off,-0.405,0.012,-0.091,11.644,2.004,207.814,0.16,191.003,11.644,1.001,2.446,2.2773,440.9494,0.6093,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,49.0,Air,Air,228.3,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.82
02/11/2025,15:54:51,0.02,155.4,1.3,No Reading,On,On,-13.6,0.001,0.003,13.545,2.393,179.058,0.094,191.029,13.545,1.001,2.446,2.2564,436.337,0.6071,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,50.2,Air,Air,228.1,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.83
02/11/2025,15:55:01,0.02,155.1,1.3,No Reading,On,On,-8.82,0.015,0.119,11.854,2.64,216.559,0.113,191.029,11.854,1.001,2.446,2.2487,435.5809,0.6064,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,51.6,Air,Air,229.8,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.85
02/11/2025,15:55:11,0.02,155.2,1.3,No Reading,On,On,-8.82,0.015,0.119,11.854,2.64,216.559,0.113,191.029,11.854,1.001,2.446,2.2488,433.2285,0.6054,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,50.9,Air,Air,229.2,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.86
02/11/2025,15:55:21,0.02,155.2,1.3,No Reading,On,On,-3.419,0.017,0.033,11.081,1.489,191.436,0.162,191.032,11.081,1.001,2.447,2.2438,434.896,0.6065,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,49.0,Air,Air,229.5,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.86
02/11/2025,15:55:31,0.02,155.1,1.3,No Reading,On,On,-3.975,0.012,-0.061,11.502,2.27,179.249,0.051,191.042,11.502,1.001,2.447,2.2633,434.725,0.6056,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,48.9,Air,Air,228.9,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.86
02/11/2025,15:55:41,0.02,155.1,1.3,No Reading,On,On,-15.076,0.018,-0.069,12.373,0.488,207.723,0.142,191.052,12.373,1.001,2.447,2.2987,435.1625,0.606,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,48.2,Air,Air,229.0,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.87
02/11/2025,15:55:51,0.02,155.0,1.3,No Reading,On,On,5.273,0.003,0.043,10.159,1.534,182.374,0.114,191.054,10.159,1.001,2.446,2.3382,433.8446,0.6062,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,48.6,Air,Air,229.0,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.87
02/11/2025,15:56:01,0.02,155.0,1.3,No Reading,On,On,5.273,0.003,0.043,10.159,1.534,182.374,0.114,191.054,10.159,1.001,2.446,2.4068,433.74,0.6082,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,46.5,Air,Air,229.1,Setpoint,60,Setpoint,60.0,60.1,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.87
02/11/2025,15:56:11,0.02,154.8,1.3,No Reading,On,On,-8.509,-0.008,-0.049,11.227,2.134,192.209,0.244,191.054,11.227,1.001,2.443,2.4706,433.7577,0.6087,N2,Setpoint,50,N2,Setpoint,50.0,50.1,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,50,N2,Setpoint,50.0,47.9,Air,Air,229.0,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.89
02/11/2025,15:56:21,0.02,154.9,1.4,No Reading,On,On,-15.172,-0.01,-0.059,13.279,2.472,221.483,-0.022,191.054,13.279,1.001,2.441,2.5247,433.0857,0.6085,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,48.2,Air,Air,229.0,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.89
02/11/2025,15:56:31,0.02,154.9,1.3,No Reading,On,On,-2.258,-0.003,0.054,12.302,1.226,176.136,-0.075,191.054,12.302,1.001,2.439,2.5917,433.0054,0.6091,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,51.5,Air,Air,229.2,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.89
02/11/2025,15:56:41,0.02,154.9,1.3,No Reading,On,On,-6.987,-0.005,0.006,13.721,1.115,196.381,0.016,191.054,13.721,1.001,2.438,2.6489,434.127,0.6087,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,48.6,Air,Air,229.2,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.90
02/11/2025,15:56:51,0.02,154.8,1.3,No Reading,On,On,-6.987,-0.005,0.006,13.721,1.115,196.381,0.016,191.054,13.721,1.001,2.438,2.6941,434.6086,0.6097,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,50,N2,Setpoint,50.0,49.5,Air,Air,229.1,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.89
02/11/2025,15:57:01,0.02,154.7,1.3,No Reading,On,On,-17.494,-0.022,-0.001,14.156,0.198,190.019,0.045,191.054,14.156,1.001,2.437,2.7126,432.531,0.6102,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,50,N2,Setpoint,50.0,48.6,Air,Air,229.2,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.89
02/11/2025,15:57:11,0.02,154.6,1.3,No Reading,On,On,-7.36,-0.012,-0.006,14.946,1.049,182.89,-0.042,191.054,14.946,1.001,2.436,2.7138,438.0902,0.612,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,48.3,Air,Air,229.0,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.89
02/11/2025,15:57:21,0.02,154.8,1.3,No Reading,On,On,-9.706,-0.015,0.041,15.172,2.619,176.067,0.132,191.054,15.172,1.001,2.435,2.7203,438.995,0.6139,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,51.7,Air,Air,229.3,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.89
02/11/2025,15:57:31,0.02,154.7,1.3,No Reading,On,On,-9.706,-0.015,0.041,15.172,2.619,176.067,0.132,191.054,15.172,1.001,2.435,2.7009,440.529,0.6144,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,48.6,Air,Air,229.1,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.90
02/11/2025,15:57:41,0.02,154.6,1.3,No Reading,On,On,-0.837,-0.014,0.01,15.086,1.706,168.352,0.051,191.054,15.086,1.001,2.435,2.662,442.7743,0.6157,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.9,N2,Setpoint,50,N2,Setpoint,50.0,48.1,Air,Air,229.1,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.90
02/11/2025,15:57:51,0.02,154.7,1.3,No Reading,On,On,6.928,-0.017,0.024,15.486,0.19,188.935,0.01,191.054,15.486,1.001,2.434,2.6684,444.5688,0.6175,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,50,N2,Setpoint,50.0,51.4,Air,Air,229.5,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.90
02/11/2025,15:58:01,0.02,154.6,1.4,No Reading,On,On,12.86,-0.02,0.008,13.916,0.94,197.773,-0.04,191.051,13.916,1.001,2.434,2.6957,446.4182,0.6168,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,50.9,Air,Air,229.2,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.90
02/11/2025,15:58:11,0.02,154.6,1.3,No Reading,On,On,12.86,-0.02,0.008,13.916,0.94,197.773,-0.04,191.051,13.916,1.001,2.434,2.714,448.4062,0.6185,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,51.3,Air,Air,229.1,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.90
02/11/2025,15:58:21,0.02,154.6,1.3,No Reading,On,On,21.785,-0.022,0.106,15.701,1.405,181.909,0.104,191.037,15.701,1.001,2.433,2.7354,450.7284,0.6209,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,48.3,Air,Air,229.1,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.90
02/11/2025,15:58:31,0.02,154.5,1.3,No Reading,On,On,-3.768,-0.017,0.014,15.962,0.858,200.171,-0.125,191.035,15.962,1.001,2.432,2.7372,451.484,0.6221,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,49.8,Air,Air,229.1,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.90
02/11/2025,15:58:41,0.02,154.7,1.3,No Reading,On,On,-4.75,-0.02,0.027,17.444,2.329,189.84,0.171,191.031,17.444,1.001,2.432,2.7359,452.7141,0.6235,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,50,N2,Setpoint,50.0,51.7,Air,Air,229.1,Setpoint,60,Setpoint,60.0,59.9,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.91
02/11/2025,15:58:51,0.02,154.4,1.3,No Reading,On,On,-5.008,-0.015,-0.025,16.083,1.56,194.888,0.102,190.962,16.083,1.001,2.431,2.7297,454.846,0.6257,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,50,N2,Setpoint,50.0,52.2,Air,Air,229.2,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.91
02/11/2025,15:59:01,0.02,154.4,1.3,No Reading,On,On,-5.008,-0.015,-0.025,16.083,1.56,194.888,0.102,190.962,16.083,1.001,2.431,2.7391,455.2303,0.6254,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,48.1,Air,Air,229.2,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.92
02/11/2025,15:59:11,0.02,154.7,1.3,No Reading,On,On,-5.682,-0.01,0.036,17.615,1.89,162.646,0.088,190.953,17.615,1.001,2.431,2.7338,454.9804,0.6248,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.0,N2,Setpoint,50,N2,Setpoint,50.0,48.0,Air,Air,229.3,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.92
02/11/2025,15:59:21,0.02,154.4,1.3,No Reading,On,On,-16.507,-0.017,0.019,16.596,0.12,199.139,0.009,190.953,16.596,1.001,2.43,2.7091,455.0999,0.6257,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,40.1,N2,Setpoint,50,N2,Setpoint,50.0,50.8,Air,Air,229.3,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.93
02/11/2025,15:59:31,0.02,154.3,1.3,No Reading,On,On,18.827,-0.02,0.049,16.816,0.459,152.612,-0.093,190.953,16.816,1.001,2.429,2.7152,453.6449,0.6262,N2,Setpoint,50,N2,Setpoint,50.0,50.0,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,Ar,Setpoint,40.0,Ar,Setpoint,40.0,39.8,N2,Setpoint,50,N2,Setpoint,50.0,47.9,Air,Air,229.2,Setpoint,60,Setpoint,60.0,60.0,0,Picarro,No Reading,1000ppm or 5%,1000ppm or 5%,Bubbler,Bubbler,49.94
