,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 Node A (ppm),Selected: CH4 (ppm),bypass_start,closest_start_time,experiment_name
1216,2024-09-30 16:49:21,3.11,64.6,42.6,No Reading,On,1,-0.26631774193548385,10.431600677419356,-0.023,2.4787478387096775,1.843,0.4271893548387097,0.748,191.093,10.84,0.994,3.733,0.5185,9.9644,1.9457,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.3,N2,Setpoint,80.0,N2,Setpoint,80.0,82.9,Air,Air,201.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.22,37.70000000000002,0.6283333333333336,16.025316455696196,-0.26631774193548385,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1217,2024-09-30 16:49:31,3.11,64.7,42.6,No Reading,On,1,-0.2892636757809457,10.369469441691985,-0.009,2.468425826984498,2.657,0.428340623042767,0.755,191.093,9.217,0.994,3.738,0.5189,10.5311,1.9227,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.0,N2,Setpoint,80.0,N2,Setpoint,80.0,75.3,Air,Air,201.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.22,37.866666666666674,0.6311111111111113,16.101265822784814,-0.2892636757809457,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1218,2024-09-30 16:49:41,3.11,64.7,42.7,No Reading,On,1,-0.2771125895376939,10.382810568488345,-0.009,2.4555751000233883,2.657,0.4459463569813674,0.755,191.093,9.217,0.994,3.738,0.5193,10.0248,1.8973,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,69.8,N2,Setpoint,80.0,N2,Setpoint,80.0,79.9,Air,Air,201.7,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.2,38.03333333333333,0.6338888888888888,16.101265822784814,-0.2771125895376939,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1219,2024-09-30 16:49:51,3.11,64.7,42.7,No Reading,On,1,-0.3207042321665238,10.42222742355968,-0.126,2.47707973867623,1.293,0.45508099485460357,0.768,191.093,10.376,0.994,3.742,0.5192,9.6452,1.8751,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.3,N2,Setpoint,80.0,N2,Setpoint,80.0,83.1,Air,Air,201.6,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.2,38.20000000000002,0.6366666666666669,16.101265822784814,-0.3207042321665238,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1220,2024-09-30 16:50:01,3.11,64.7,42.6,No Reading,On,1,-0.3205790239226993,10.47788638276319,-0.047,2.489462605470272,0.219,0.4574822924491545,0.759,191.087,10.595,0.994,3.743,0.5199,9.2542,1.8462,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.3,N2,Setpoint,80.0,N2,Setpoint,80.0,83.2,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.19,38.366666666666674,0.6394444444444446,16.101265822784814,-0.3205790239226993,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1221,2024-09-30 16:50:11,3.11,64.7,42.6,No Reading,On,1,-0.2956585480177584,10.493124039566945,-0.019,2.4957681898122908,1.741,0.4636920814705195,0.846,191.023,10.768,0.994,3.742,0.5206,9.9831,1.8221,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.2,N2,Setpoint,80.0,N2,Setpoint,80.0,82.9,Air,Air,201.7,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.18,38.53333333333333,0.6422222222222221,16.101265822784814,-0.2956585480177584,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1222,2024-09-30 16:50:21,3.11,64.7,42.7,No Reading,On,1,-0.2679602132834425,10.485621509822264,-0.019,2.495536294667914,1.741,0.4760808456501403,0.846,191.023,10.768,0.994,3.742,0.5208,10.3974,1.8009,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.3,N2,Setpoint,80.0,N2,Setpoint,80.0,83.5,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.17,38.70000000000002,0.6450000000000002,16.101265822784814,-0.2679602132834425,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1223,2024-09-30 16:50:31,3.11,64.7,42.5,No Reading,On,1,-0.2778534156532585,10.574668126598066,-0.087,2.483601464608668,1.311,0.4888006772684752,0.954,191.016,11.506,0.994,3.742,0.5217,10.385,1.7757,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.2,N2,Setpoint,80.0,N2,Setpoint,80.0,80.3,Air,Air,201.6,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.17,38.866666666666674,0.6477777777777779,16.101265822784814,-0.2778534156532585,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1224,2024-09-30 16:50:41,3.11,64.7,42.6,No Reading,On,1,-0.27567025654613464,10.594374472568578,-0.02,2.464084806733167,1.267,0.49871133135910223,0.827,191.016,11.202,0.994,3.742,0.5227,10.1848,1.7512,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.3,N2,Setpoint,80.0,N2,Setpoint,80.0,80.4,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.17,39.03333333333333,0.6505555555555556,16.101265822784814,-0.27567025654613464,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1225,2024-09-30 16:50:51,3.11,64.7,42.6,No Reading,On,1,-0.2477783819909643,10.683056382458327,-0.096,2.460313431219816,1.374,0.5171218582333696,0.778,191.016,11.089,0.994,3.744,0.5237,9.7105,1.7281,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,69.9,N2,Setpoint,80.0,N2,Setpoint,80.0,83.3,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.15,39.20000000000002,0.6533333333333337,16.101265822784814,-0.2477783819909643,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1226,2024-09-30 16:51:01,3.11,64.7,42.7,No Reading,On,1,-0.19345021343935143,10.740050594169006,-0.132,2.465533957280948,2.24,0.5394001624571251,0.812,191.016,10.953,0.994,3.747,0.5256,9.6778,1.698,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.1,N2,Setpoint,80.0,N2,Setpoint,80.0,80.1,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.14,39.366666666666674,0.6561111111111112,16.101265822784814,-0.19345021343935143,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1227,2024-09-30 16:51:11,3.11,64.7,42.6,No Reading,On,1,-0.11995627920205719,10.6705732971246,-0.132,2.4692375842749166,2.24,0.5596968760227539,0.812,191.016,10.953,0.994,3.747,0.5269,10.0724,1.6776,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.4,N2,Setpoint,80.0,N2,Setpoint,80.0,80.0,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.13,39.53333333333333,0.6588888888888889,16.101265822784814,-0.11995627920205719,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1228,2024-09-30 16:51:21,3.11,64.7,42.7,No Reading,On,1,-0.09207503553339047,10.715493424920128,-0.051,2.460562294007637,1.31,0.5801013021117432,0.802,191.007,10.129,0.994,3.75,0.5286,10.7834,1.6587,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.1,N2,Setpoint,80.0,N2,Setpoint,80.0,75.5,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.12,39.70000000000002,0.661666666666667,16.101265822784814,-0.09207503553339047,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1229,2024-09-30 16:51:31,3.11,64.7,42.6,No Reading,On,1,-0.03596652161383285,10.882406723342939,-0.064,2.4761936829971183,2.157,0.6083896484149856,0.839,190.948,11.416,0.994,3.753,0.5294,9.5201,1.6398,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.2,N2,Setpoint,80.0,N2,Setpoint,80.0,82.8,Air,Air,201.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.11,39.866666666666674,0.6644444444444446,16.101265822784814,-0.03596652161383285,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1230,2024-09-30 16:51:41,3.11,64.6,42.6,No Reading,On,1,0.00833300966710844,10.933819432057378,-0.027,2.4915994350978403,1.241,0.6256165248304358,0.838,190.94,11.781,0.994,3.756,0.5317,10.0788,1.6125,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.2,N2,Setpoint,80.0,N2,Setpoint,80.0,75.2,Air,Air,201.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.11,40.03333333333333,0.6672222222222222,16.025316455696196,0.00833300966710844,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1231,2024-09-30 16:51:51,3.11,64.7,42.6,No Reading,On,1,0.05472415530273514,10.86448592456947,-0.046,2.4937600285202213,1.543,0.6345622680589106,0.818,190.94,9.165,0.994,3.759,0.5325,10.2801,1.5959,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.2,N2,Setpoint,80.0,N2,Setpoint,80.0,80.5,Air,Air,201.4,Setpoint,6.0,Setpoint,6.0,5.8,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.11,40.20000000000002,0.6700000000000003,16.101265822784814,0.05472415530273514,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1232,2024-09-30 16:52:01,3.11,64.7,42.6,No Reading,On,1,0.1755104094911556,10.883316283799578,-0.046,2.4727353265799112,1.543,0.6599585121171978,0.818,190.94,9.165,0.994,3.759,0.5339,10.3729,1.5814,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.4,N2,Setpoint,80.0,N2,Setpoint,80.0,79.9,Air,Air,201.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.09,40.366666666666674,0.6727777777777779,16.101265822784814,0.1755104094911556,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1233,2024-09-30 16:52:11,3.11,64.7,42.6,No Reading,On,1,0.22799296089733603,10.906734296930987,-0.0,2.483747773952329,1.25,0.6787617064963389,0.842,190.94,10.836,0.994,3.761,0.5358,10.1011,1.5604,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.0,N2,Setpoint,80.0,N2,Setpoint,80.0,77.2,Air,Air,201.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.09,40.53333333333333,0.6755555555555556,16.101265822784814,0.22799296089733603,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1234,2024-09-30 16:52:21,3.11,64.7,42.7,No Reading,On,1,0.27431732709697537,10.867838462114126,-0.055,2.4864903888369194,2.101,0.6845881328344247,0.763,190.94,11.073,0.994,3.764,0.5375,10.2578,1.5431,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.2,N2,Setpoint,80.0,N2,Setpoint,80.0,74.1,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.08,40.70000000000002,0.6783333333333336,16.101265822784814,0.27431732709697537,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1235,2024-09-30 16:52:31,3.11,64.6,42.6,No Reading,On,1,0.3301918587905237,10.769666185473815,-0.051,2.482292438902743,1.493,0.6876857166458853,0.776,190.94,10.583,0.994,3.766,0.5388,10.0722,1.5284,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.0,N2,Setpoint,80.0,N2,Setpoint,80.0,80.5,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.07,40.866666666666674,0.6811111111111112,16.025316455696196,0.3301918587905237,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1236,2024-09-30 16:52:41,3.11,64.7,42.6,No Reading,On,1,0.39516198068535824,10.649158474143302,-0.072,2.47752702741433,1.743,0.6982164573208722,0.782,190.94,9.374,0.994,3.768,0.5405,10.1163,1.5081,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.0,N2,Setpoint,80.0,N2,Setpoint,80.0,79.8,Air,Air,201.3,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.06,41.03333333333333,0.6838888888888889,16.101265822784814,0.39516198068535824,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1237,2024-09-30 16:52:51,3.11,64.6,42.6,No Reading,On,1,0.37210746355140184,10.755351620560747,-0.072,2.492346342056075,1.743,0.7174750242990654,0.782,190.94,9.374,0.994,3.768,0.5418,10.3727,1.4961,N2,Setpoint,2.0,N2,Setpoint,2.0,2.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,72.0,0.4,Setpoint,72.0,70.0,N2,Setpoint,80.0,N2,Setpoint,80.0,83.6,Air,Air,201.4,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.05,41.20000000000002,0.686666666666667,16.025316455696196,0.37210746355140184,34.18333333333334,10.18,09-30-24 Sweep CH4 (10-90 ppm)
1646,2024-09-30 18:01:12,3.11,59.3,42.6,No Reading,On,1,5.18791345534601,8.599823507247507,-0.069,9.557780279535537,3.383,0.014755715476932663,0.579,191.054,7.87,0.994,3.605,5.6466,7.1258,2.0267,N2,Setpoint,4.0,N2,Setpoint,4.0,4.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,70.0,0.4,Setpoint,70.0,68.4,N2,Setpoint,80.0,N2,Setpoint,80.0,79.9,Air,Air,202.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.21,109.54999999999998,1.825833333333333,11.999999999999996,5.18791345534601,109.53333333333333,85.48,09-30-24 Sweep CH4 (10-90 ppm)
1647,2024-09-30 18:01:22,3.11,59.2,42.6,No Reading,On,1,5.162674693691589,8.591019157242991,-0.012,9.550330019392524,2.153,0.01365367219626168,0.537,191.054,9.022,0.994,3.61,5.6577,7.4706,2.0247,N2,Setpoint,4.0,N2,Setpoint,4.0,4.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,70.0,0.4,Setpoint,70.0,68.1,N2,Setpoint,80.0,N2,Setpoint,80.0,75.6,Air,Air,202.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.2,109.71666666666667,1.8286111111111112,11.924050632911396,5.162674693691589,109.53333333333333,85.48,09-30-24 Sweep CH4 (10-90 ppm)
1648,2024-09-30 18:01:32,3.11,59.3,42.6,No Reading,On,1,5.149270488084112,8.50205731923676,-0.012,9.479942947741433,2.153,0.0031684697040498255,0.537,191.054,9.022,0.994,3.61,5.6665,7.373,2.0261,N2,Setpoint,4.0,N2,Setpoint,4.0,4.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,70.0,0.4,Setpoint,70.0,68.3,N2,Setpoint,80.0,N2,Setpoint,80.0,82.9,Air,Air,202.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.21,109.88333333333335,1.8313888888888892,11.999999999999996,5.149270488084112,109.53333333333333,85.48,09-30-24 Sweep CH4 (10-90 ppm)
1649,2024-09-30 18:01:42,3.11,59.3,42.6,No Reading,On,1,5.216608133021443,8.45290584054581,-0.026,9.556858959376218,2.912,-0.005878436413255361,0.514,191.054,7.305,0.994,3.618,5.6737,7.5901,2.0284,N2,Setpoint,4.0,N2,Setpoint,4.0,4.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,70.0,0.4,Setpoint,70.0,68.0,N2,Setpoint,80.0,N2,Setpoint,80.0,83.6,Air,Air,202.6,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.21,110.04999999999998,1.8341666666666663,11.999999999999996,5.216608133021443,109.53333333333333,85.48,09-30-24 Sweep CH4 (10-90 ppm)
1650,2024-09-30 18:01:52,3.11,59.4,42.6,No Reading,On,1,5.262367397599751,8.438626590399002,-0.003,9.542156557824189,3.334,0.006530419731920201,0.611,191.054,7.803,0.994,3.627,5.6773,8.0198,2.0318,N2,Setpoint,4.0,N2,Setpoint,4.0,4.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,70.0,0.4,Setpoint,70.0,68.3,N2,Setpoint,80.0,N2,Setpoint,80.0,81.0,Air,Air,202.6,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.22,110.21666666666667,1.8369444444444445,12.075949367088606,5.262367397599751,109.53333333333333,85.48,09-30-24 Sweep CH4 (10-90 ppm)
1651,2024-09-30 18:02:02,3.11,59.3,42.6,No Reading,On,1,5.280011011371602,8.484202261780512,-0.048,9.490478005997351,3.208,0.0342793940338032,0.77,191.046,9.661,0.994,3.638,5.6859,7.1239,2.033,N2,Setpoint,4.0,N2,Setpoint,4.0,4.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,70.0,0.4,Setpoint,70.0,68.3,N2,Setpoint,80.0,N2,Setpoint,80.0,74.8,Air,Air,202.6,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.22,110.38333333333335,1.8397222222222225,11.999999999999996,5.280011011371602,109.53333333333333,85.48,09-30-24 Sweep CH4 (10-90 ppm)
1652,2024-09-30 18:02:12,3.11,59.5,42.6,No Reading,On,1,5.276430882549294,8.552365995808104,-0.118,9.45698081524608,3.902,0.07061701568079487,0.809,190.984,8.124,0.994,3.651,5.6867,7.2084,2.0325,N2,Setpoint,4.0,N2,Setpoint,4.0,4.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,70.0,0.4,Setpoint,70.0,68.1,N2,Setpoint,80.0,N2,Setpoint,80.0,80.7,Air,Air,202.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.21,110.54999999999998,1.8424999999999998,12.151898734177216,5.276430882549294,109.53333333333333,85.48,09-30-24 Sweep CH4 (10-90 ppm)
1653,2024-09-30 18:02:22,3.11,59.2,42.6,No Reading,On,1,5.302211817186772,8.324066042384723,-0.118,9.494501386585934,3.902,0.10833165626455521,0.809,190.984,8.124,0.994,3.651,5.6936,7.4378,2.0291,N2,Setpoint,4.0,N2,Setpoint,4.0,4.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,70.0,0.4,Setpoint,70.0,68.1,N2,Setpoint,80.0,N2,Setpoint,80.0,76.0,Air,Air,202.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,36.21,110.71666666666667,1.8452777777777778,11.924050632911396,5.302211817186772,109.53333333333333,85.48,09-30-24 Sweep CH4 (10-90 ppm)
