,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 reading minus zero (mV),Selected: CH4 (ppm),bypass_start,closest_start_time,experiment_name
2340,2024-09-16 23:48:33,No Reading,60.0,43.0,No Reading,On,1,4.490500512120976,7.705109851820095,2.011,12.681328853768804,0.688,0.16996205729207264,0.03,9.825,-0.26,-0.038,-1.919,5.8947,6.5461,1.8544,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,18.0,Air,Air,213.6,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,6.0,40.36666666666662,0.6727777777777769,17.0,4.490500512120976,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2341,2024-09-16 23:48:43,No Reading,60.0,42.0,No Reading,On,1,4.495585291141211,7.678656298925736,2.001,12.698115524676941,0.859,0.16404784617779855,-0.065,9.297,-0.202,-0.008,-1.852,5.9003,6.5071,1.8531,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.0,N2,Setpoint,20.0,N2,Setpoint,20.0,19.0,Air,Air,213.6,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.99,40.5333333333333,0.675555555555555,17.0,4.495585291141211,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2342,2024-09-16 23:48:53,No Reading,60.0,42.0,No Reading,On,1,4.506782172844323,7.703784334920015,1.998,12.713123655013655,0.802,0.16498594272337103,-0.021,10.351,-0.105,-0.029,-1.303,5.9074,6.9551,1.8513,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,17.2,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.98,40.69999999999999,0.6783333333333331,17.0,4.506782172844323,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2343,2024-09-16 23:49:03,No Reading,60.0,42.0,No Reading,On,1,4.513069803172875,7.827956623998755,1.998,12.708737943074889,0.818,0.17761033175208024,-0.123,9.458,-0.203,-0.029,-1.912,5.9076,6.2765,1.8544,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.3,N2,Setpoint,20.0,N2,Setpoint,20.0,17.5,Air,Air,213.6,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.99,40.86666666666662,0.6811111111111103,17.0,4.513069803172875,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2344,2024-09-16 23:49:13,No Reading,60.0,42.0,No Reading,On,1,4.486862477564352,7.74051592098919,1.998,12.696575255463099,0.818,0.1850502570961972,-0.123,9.458,-0.203,-0.029,-1.912,5.9077,6.8921,1.8547,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,17.7,Air,Air,213.6,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.99,41.0333333333333,0.6838888888888884,17.0,4.486862477564352,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2345,2024-09-16 23:49:23,No Reading,60.0,42.0,No Reading,On,1,4.438356444331747,7.697503964578295,1.992,12.688460914410548,0.781,0.19594500335491927,0.042,9.655,-0.202,-0.018,-1.132,5.9085,6.4559,1.8534,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.0,N2,Setpoint,20.0,N2,Setpoint,20.0,19.0,Air,Air,213.6,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.99,41.19999999999999,0.6866666666666664,17.0,4.438356444331747,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2346,2024-09-16 23:49:33,No Reading,60.0,42.0,No Reading,On,1,4.428508039947356,7.661175392970504,1.994,12.679721320585275,0.816,0.2011704652783154,-0.04,9.292,-0.206,-0.028,-1.366,5.911,7.0663,1.8553,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.0,N2,Setpoint,20.0,N2,Setpoint,20.0,18.1,Air,Air,213.6,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.98,41.36666666666662,0.6894444444444436,17.0,4.428508039947356,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2347,2024-09-16 23:49:43,No Reading,60.0,42.0,No Reading,On,1,4.452491015713388,7.636639937146449,2.001,12.662545109365178,0.817,0.1994771741043369,-0.193,9.385,-0.306,-0.05,-1.727,5.9092,6.6906,1.8566,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.3,N2,Setpoint,20.0,N2,Setpoint,20.0,24.7,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.97,41.5333333333333,0.6922222222222217,17.0,4.452491015713388,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2348,2024-09-16 23:49:53,No Reading,60.0,43.0,No Reading,On,1,4.421939475801382,7.687596096794469,2.001,12.618856391577623,0.817,0.19806611187932122,-0.193,9.385,-0.306,-0.05,-1.727,5.9103,7.4534,1.8599,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.3,N2,Setpoint,20.0,N2,Setpoint,20.0,17.1,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.96,41.69999999999999,0.6949999999999998,17.0,4.421939475801382,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2349,2024-09-16 23:50:03,No Reading,60.0,42.0,No Reading,On,1,4.378079273548186,7.565654192122062,1.988,12.635089276194924,0.8,0.2052764739218434,-0.058,9.081,-0.22,-0.038,-1.45,5.9083,7.583,1.8613,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.4,N2,Setpoint,20.0,N2,Setpoint,20.0,18.1,Air,Air,213.6,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.97,41.86666666666662,0.6977777777777769,17.0,4.378079273548186,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2350,2024-09-16 23:50:13,No Reading,60.0,43.0,No Reading,On,1,4.355161796566524,7.600032426609443,1.993,12.625425825751073,0.771,0.20356491587982833,-0.05,10.041,-0.191,-0.019,-1.635,5.9083,6.8408,1.861,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.1,N2,Setpoint,20.0,N2,Setpoint,20.0,19.3,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.97,42.0333333333333,0.700555555555555,17.0,4.355161796566524,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2351,2024-09-16 23:50:23,No Reading,60.0,42.0,No Reading,On,1,4.361016211613406,7.68118522517537,1.986,12.596195380358534,0.762,0.20690242190179264,-0.069,9.602,-0.295,-0.023,-1.495,5.9097,7.2605,1.8629,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,24.9,Air,Air,213.6,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.95,42.19999999999999,0.7033333333333331,17.0,4.361016211613406,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2352,2024-09-16 23:50:33,No Reading,60.0,42.0,No Reading,On,1,4.395289185519657,7.681442777033865,1.986,12.565510052160374,0.762,0.2283195493188011,-0.069,9.602,-0.295,-0.023,-1.495,5.9067,7.7552,1.8641,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.1,N2,Setpoint,20.0,N2,Setpoint,20.0,17.9,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.96,42.36666666666662,0.7061111111111102,17.0,4.395289185519657,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2353,2024-09-16 23:50:43,No Reading,60.0,42.0,No Reading,On,1,4.418686616426625,7.763196766913196,1.986,12.566712854807319,0.731,0.24221055749318804,-0.004,8.674,-0.144,-0.039,-1.8,5.9027,6.8569,1.8623,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,17.9,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.95,42.5333333333333,0.7088888888888883,17.0,4.418686616426625,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2354,2024-09-16 23:50:53,No Reading,60.0,42.0,No Reading,On,1,4.4140615475614515,7.893199609598128,1.984,12.58322820725712,0.731,0.24474982013265706,-0.029,9.801,-0.267,-0.025,-1.582,5.9026,6.8689,1.8624,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.1,N2,Setpoint,20.0,N2,Setpoint,20.0,17.8,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.95,42.69999999999999,0.7116666666666664,17.0,4.4140615475614515,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2355,2024-09-16 23:51:03,No Reading,60.0,42.0,No Reading,On,1,4.401790195011691,7.9445135987529225,1.974,12.571462203507405,0.815,0.2399450563522993,-0.03,8.485,-0.247,-0.023,-1.162,5.908,6.928,1.8606,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.0,N2,Setpoint,20.0,N2,Setpoint,20.0,21.2,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.95,42.86666666666662,0.7144444444444437,17.0,4.401790195011691,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2356,2024-09-16 23:51:13,No Reading,60.0,42.0,No Reading,On,1,4.3892759263584,7.928682382998599,1.978,12.547824246613732,0.787,0.22945667289428617,-0.0,9.726,-0.315,-0.036,-1.18,5.9074,6.9563,1.8626,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,125.9,N2,Setpoint,20.0,N2,Setpoint,20.0,25.5,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.95,43.0333333333333,0.7172222222222218,17.0,4.3892759263584,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2357,2024-09-16 23:51:23,No Reading,60.0,43.0,No Reading,On,1,4.3767568542737045,7.983792144792154,1.978,12.589748581036899,0.787,0.21384870154133584,-0.0,9.726,-0.315,-0.036,-1.18,5.9121,7.5232,1.8589,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,26.9,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.95,43.19999999999999,0.7199999999999999,17.0,4.3767568542737045,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2358,2024-09-16 23:51:33,No Reading,60.0,43.0,No Reading,On,1,4.427422213343737,8.056016912134218,1.963,12.563829192430745,0.782,0.20578900983222786,-0.016,7.836,-0.262,-0.003,-1.526,5.9134,7.1149,1.859,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.4,N2,Setpoint,20.0,N2,Setpoint,20.0,20.0,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.94,43.36666666666662,0.722777777777777,17.0,4.427422213343737,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2359,2024-09-16 23:51:43,No Reading,60.0,42.0,No Reading,On,1,4.456665021435809,8.231128315145375,1.96,12.543738638163536,0.744,0.2064679140229168,0.023,9.648,-0.044,-0.003,-1.311,5.9163,7.2084,1.8555,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,24.0,Air,Air,213.4,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.94,43.5333333333333,0.7255555555555551,17.0,4.456665021435809,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2360,2024-09-16 23:51:53,No Reading,60.0,42.0,No Reading,On,1,4.460930675151798,8.359425975011677,1.963,12.558289609294722,0.763,0.21595301891639418,-0.024,8.843,-0.224,-0.043,-1.191,5.9203,7.393,1.859,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.3,N2,Setpoint,20.0,N2,Setpoint,20.0,19.3,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.94,43.69999999999999,0.7283333333333332,17.0,4.460930675151798,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2361,2024-09-16 23:52:03,No Reading,60.0,42.0,No Reading,On,1,4.452999591176471,8.329993911764706,1.963,12.612046017647058,0.763,0.23054493382352942,-0.024,8.843,-0.224,-0.043,-1.191,5.9206,7.2554,1.8571,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,17.7,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.94,43.86666666666662,0.7311111111111103,17.0,4.452999591176471,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2362,2024-09-16 23:52:13,No Reading,60.0,43.0,No Reading,On,1,4.518462439473684,8.355148710526315,1.952,12.574172952631578,0.665,0.22177945394736842,0.048,8.665,-0.019,-0.046,-1.213,5.9246,7.4668,1.8577,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.5,N2,Setpoint,20.0,N2,Setpoint,20.0,18.1,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.94,44.0333333333333,0.7338888888888884,17.0,4.518462439473684,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2363,2024-09-16 23:52:23,No Reading,60.0,42.0,No Reading,On,1,4.5400278568172885,8.327524408880157,1.958,12.620273723693517,0.812,0.2138639100982318,-0.006,9.191,-0.092,-0.043,-1.423,5.9257,7.0744,1.8594,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.0,N2,Setpoint,20.0,N2,Setpoint,20.0,25.3,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.94,44.19999999999999,0.7366666666666665,17.0,4.5400278568172885,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2364,2024-09-16 23:52:33,No Reading,60.0,42.0,No Reading,On,1,4.527598538533396,8.363692208313871,1.945,12.638876181223726,0.814,0.19961638206445587,-0.016,8.254,-0.079,-0.021,-1.36,5.9292,7.3886,1.8612,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.5,N2,Setpoint,20.0,N2,Setpoint,20.0,24.5,Air,Air,213.4,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.93,44.36666666666662,0.7394444444444436,17.0,4.527598538533396,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2365,2024-09-16 23:52:43,No Reading,60.0,42.0,No Reading,On,1,4.503455059305502,8.452072125634023,1.943,12.623379577058135,0.671,0.18753240967616075,-0.028,9.208,-0.012,-0.031,-1.789,5.9309,7.4534,1.8601,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.1,N2,Setpoint,20.0,N2,Setpoint,20.0,19.6,Air,Air,213.4,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.92,44.5333333333333,0.7422222222222217,17.0,4.503455059305502,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2366,2024-09-16 23:52:53,No Reading,60.0,42.0,No Reading,On,1,4.506832351541163,8.48975296839641,1.943,12.635820466640656,0.671,0.200230809988295,-0.028,9.208,-0.012,-0.031,-1.789,5.9334,7.1973,1.8625,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.3,N2,Setpoint,20.0,N2,Setpoint,20.0,18.0,Air,Air,213.5,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.91,44.69999999999999,0.7449999999999998,17.0,4.506832351541163,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2367,2024-09-16 23:53:03,No Reading,60.0,43.0,No Reading,On,1,4.4633329185502735,8.504796290335152,1.949,12.656366715510522,0.605,0.21474839711613408,-0.066,10.493,-0.214,-0.028,-2.225,5.934,8.1762,1.8616,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,19.1,Air,Air,213.4,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.92,44.86666666666662,0.747777777777777,17.0,4.4633329185502735,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2368,2024-09-16 23:53:13,No Reading,60.0,43.0,No Reading,On,1,4.449473545539468,8.604253416627744,1.947,12.705481813638485,0.633,0.2248479397477814,-0.002,9.284,-0.109,0.001,-1.633,5.9365,7.4806,1.8622,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.1,N2,Setpoint,20.0,N2,Setpoint,20.0,19.0,Air,Air,213.4,Setpoint,6.0,Setpoint,6.0,5.9,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.92,45.0333333333333,0.7505555555555551,17.0,4.449473545539468,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2369,2024-09-16 23:53:23,No Reading,60.0,42.0,No Reading,On,1,4.4542265614172,8.707059843686594,1.933,12.7394241706727,0.786,0.231098394958639,-0.022,8.575,-0.12,-0.048,-1.932,5.9376,6.9338,1.8622,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,125.9,N2,Setpoint,20.0,N2,Setpoint,20.0,16.8,Air,Air,213.3,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.91,45.19999999999999,0.7533333333333332,17.0,4.4542265614172,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
2370,2024-09-16 23:53:33,No Reading,60.0,42.0,No Reading,On,1,4.4595836613406075,8.745875682385035,1.927,12.733498399064693,0.759,0.23434158261886207,-0.104,10.104,0.02,-0.078,-1.683,5.9397,7.0687,1.8622,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,54.0,N2,Closed,54.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.34,Setpoint,128.0,0.3,Setpoint,128.0,126.2,N2,Setpoint,20.0,N2,Setpoint,20.0,27.0,Air,Air,213.4,Setpoint,6.0,Setpoint,6.0,6.0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.91,45.36666666666662,0.7561111111111103,17.0,4.4595836613406075,40.349999999999966,16.35,09-16-24 Humidity Sweep (10-60%)
